학교ID,개방ID,시도명,시도교육청명,학교명,설립일자,소재지지번주소,소재지도로명주소,위도,경도,시군구별,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2009_해당지역예측학생수,2010_해당지역예측학생수,2011_해당지역예측학생수,2012_해당지역예측학생수,2013_해당지역예측학생수,2014_해당지역예측학생수,2015_해당지역예측학생수,2016_해당지역예측학생수,2017_해당지역예측학생수,2018_해당지역예측학생수,2019_해당지역예측학생수,2020_해당지역예측학생수,2021_해당지역예측학생수,2022_해당지역예측학생수,2023_해당지역예측학생수,2024_해당지역예측학생수,2025_해당지역예측학생수,2026_해당지역예측학생수,2027_해당지역예측학생수,2028_해당지역예측학생수,2029_해당지역예측학생수,2030_해당지역예측학생수,상관계수,2024_예측학생수,2025_예측학생수,2026_예측학생수,2027_예측학생수,2028_예측학생수,2029_예측학생수,2030_예측학생수
B000006992,1992687165,경북,경상북도교육청,입실초등학교,1924-05-29,경상북도 경주시 외동읍 입실리 1350-12,경상북도 경주시 외동읍 입실로1길 94,35.71694791,129.3244037,경주시,410.0,394.0,359.0,326.0,295.0,291.0,295.0,277.0,284.0,300.0,314.0,295.0,281.0,271.0,295.0,22174,20524,18938,17245,15533,14700,14176,13523,13137,12892,12662,12035,11593,11308,10864,10267,9498,8836,8200,7519,6873,6490,0.9150699694902301,262.46167204648907,253.89085207971766,246.51259093797168,239.4241104452973,231.83408652153742,224.63415193306628,220.36546006405007
B000007140,2034747958,경북,경상북도교육청,풍기초등학교,1908-05-25,경상북도 영주시 풍기읍 성내리 22-1,경상북도 영주시 풍기읍 기주로 110,36.87137728,128.5252186,영주시,668.0,576.0,510.0,442.0,393.0,380.0,363.0,336.0,339.0,332.0,328.0,307.0,319.0,310.0,276.0,7713,7276,6742,6230,5719,5359,5140,4904,4838,4823,4832,4703,4573,4465,4285,4021,3677,3369,3063,2784,2510,2277,0.9866729809168752,246.0393336867528,210.6744143380256,179.0104749211419,147.5521455004718,118.86955102868433,90.70098154743067,66.74741698855442
B000007118,2035811185,경북,경상북도교육청,고아초등학교,1929-09-10,경상북도 구미시 고아읍 관심리 541,경상북도 구미시 고아읍 관심1길 46,36.21239194,128.3287157,구미시,623.0,571.0,514.0,451.0,407.0,367.0,349.0,322.0,294.0,255.0,235.0,204.0,186.0,165.0,136.0,36989,35468,33905,32146,30321,29861,29714,28940,28819,29154,29685,29256,29336,29708,29218,27866,25840,23941,21719,19368,17283,15417,0.8800244104382265,186.51279296498296,82.71916570708572,-14.568148292295746,-128.4030149097921,-248.8466564119227,-355.6629016403116,-451.2595988087402
B000007386,2066553056,경북,경상북도교육청,예천남부초등학교,1967-08-03,경상북도 예천군 예천읍 남본리 13,경상북도 예천군 예천읍 남부초등길 17,36.65045199,128.4625867,예천군,219.0,191.0,180.0,169.0,156.0,135.0,121.0,113.0,97.0,90.0,68.0,70.0,80.0,87.0,93.0,2521,2381,2271,2050,1848,1740,1663,1581,1553,1575,1557,1509,1486,1507,1488,1434,1489,1588,1682,1723,1747,1798,0.9574340048820918,79.398074049477,86.54205659912861,99.40122518850154,111.61094081881521,116.93645508310098,120.05382928658531,126.67824946898955
B000006997,2075844764,경북,경상북도교육청,나산초등학교,1949-10-13,경상북도 경주시 양남면 읍천리 17,경상북도 경주시 양남면 동해안로 625-9,35.697794,129.4699776,경주시,364.0,371.0,313.0,271.0,232.0,236.0,228.0,203.0,183.0,171.0,163.0,144.0,131.0,137.0,124.0,22174,20524,18938,17245,15533,14700,14176,13523,13137,12892,12662,12035,11593,11308,10864,10267,9498,8836,8200,7519,6873,6490,0.985958354361841,114.7974847694901,97.09722156819538,81.85980383184025,67.22083452621811,51.54608909048122,36.676947311500214,27.861341581856692
B000006898,2111289620,경북,경상북도교육청,대도초등학교,1981-03-01,경상북도 포항시 남구 대도동 131,경상북도 포항시 남구 상공로92번길 25-10,36.01411913,129.3619104,남구,709.0,580.0,532.0,473.0,434.0,401.0,386.0,386.0,377.0,388.0,376.0,335.0,304.0,295.0,287.0,20005,18396,17075,15732,14402,13702,13374,13128,13260,13515,13841,13844,13742,13838,13424,12631,11664,10649,9559,8251,7183,6439,0.9300772055779872,309.4928537431787,260.23226352989496,208.52647338875448,153.0000583603375,86.36836032623717,31.96266193142128,-5.937936950360552
B000007231,2115115523,경북,경상북도교육청,장산초등학교,1993-09-01,경상북도 경산시 옥산동 872,경상북도 경산시 성암로8길 25,35.821189996,128.7237082,경산시,1119.0,1071.0,968.0,867.0,768.0,722.0,708.0,677.0,644.0,642.0,614.0,585.0,549.0,515.0,488.0,20333,19211,17948,16572,15359,15063,14898,14895,14921,15246,15492,15109,15076,15064,15150,14678,13877,13065,11915,10847,9638,8726,0.9075515468565347,591.6872022091603,509.8001954428124,426.78864800926146,309.2230328016459,200.04035711318204,76.44311469056709,-16.791529717559342
B000007083,2117937743,경북,경상북도교육청,도봉초등학교,2004-09-01,경상북도 구미시 도량동 221,경상북도 구미시 도봉로 47,36.14222705,128.3169424,구미시,1557.0,1556.0,1524.0,1440.0,1301.0,1283.0,1251.0,1112.0,1064.0,1022.0,991.0,900.0,850.0,847.0,795.0,36989,35468,33905,32146,30321,29861,29714,28940,28819,29154,29685,29256,29336,29708,29218,27866,25840,23941,21719,19368,17283,15417,0.8186042569994258,911.9565149313428,738.445185238181,575.8104295188748,385.51320613377834,184.1681241453166,5.603897881623425,-154.20466145077535
B000006968,2211088180,경북,경상북도교육청,화랑초등학교,1963-06-29,경상북도 경주시 구황동 862,경상북도 경주시 임해로 116,35.84213524,129.2299971,경주시,250.0,219.0,186.0,160.0,141.0,133.0,122.0,107.0,95.0,92.0,73.0,64.0,67.0,68.0,60.0,22174,20524,18938,17245,15533,14700,14176,13523,13137,12892,12662,12035,11593,11308,10864,10267,9498,8836,8200,7519,6873,6490,0.9924683447783336,46.562021790858324,33.55202047371469,22.352253410061792,11.592356351929993,0.07114582270398273,-10.857932006782079,-17.33755554965076
B000007136,2219782292,경북,경상북도교육청,영주중앙초등학교,1945-12-19,경상북도 영주시 하망동 316-18,경상북도 영주시 중앙로 126,36.82637344,128.6260532,영주시,875.0,838.0,800.0,763.0,707.0,646.0,600.0,575.0,538.0,508.0,490.0,430.0,427.0,382.0,353.0,7713,7276,6742,6230,5719,5359,5140,4904,4838,4823,4832,4703,4573,4465,4285,4021,3677,3369,3063,2784,2510,2277,0.9528467266845553,380.53769982438746,328.43860324402567,281.7917377011437,235.44777388256603,193.19298334209822,151.6954471123915,116.40739623092549
B000007009,2267901122,경북,경상북도교육청,나원초등학교,1949-10-01,경상북도 경주시 현곡면 금장리 394,경상북도 경주시 현곡면 안현로 20,35.87020443,129.2032784,경주시,358.0,338.0,325.0,305.0,267.0,262.0,250.0,236.0,216.0,196.0,206.0,204.0,189.0,184.0,175.0,22174,20524,18938,17245,15533,14700,14176,13523,13137,12892,12662,12035,11593,11308,10864,10267,9498,8836,8200,7519,6873,6490,0.9837014758432608,171.2573000314066,158.2064962432712,146.97160403553954,136.17796137070977,124.62061757393444,113.65726354645008,107.15731835678056
B000006959,2316915273,경북,경상북도교육청,청하초등학교,1912-07-12,경상북도 포항시 북구 청하면 덕성리 327,경상북도 포항시 북구 청하면 청하로217번길 19,36.19870883,129.3377771,북구,151.0,128.0,116.0,95.0,78.0,67.0,62.0,64.0,72.0,67.0,60.0,58.0,63.0,62.0,51.0,16267,15443,14714,13738,12718,12358,12341,12176,12391,12695,13119,13255,13570,13877,13792,13451,12710,11878,10915,9840,9007,8280,0.8271896549719051,78.6687633805395,63.64598395339405,46.778301789581604,27.254770631226563,5.460589950819866,-11.427365869439484,-26.166314106328485
B000007112,2403306543,경북,경상북도교육청,구미초등학교,1919-06-11,경상북도 구미시 원평동 210-5,경상북도 구미시 역전로2길 23,36.13017165,128.333859,구미시,287.0,226.0,218.0,193.0,161.0,154.0,125.0,125.0,111.0,104.0,101.0,85.0,93.0,81.0,84.0,36989,35468,33905,32146,30321,29861,29714,28940,28819,29154,29685,29256,29336,29708,29218,27866,25840,23941,21719,19368,17283,15417,0.9371474181090378,76.0867675659905,30.284586257444516,-12.646481020407805,-62.87967295900063,-116.02919332247126,-163.1651992594497,-205.35022903326347
B000007384,2433540940,경북,경상북도교육청,동명초등학교,1934-03-30,경상북도 칠곡군 동명면 금암리 302-4,경상북도 칠곡군 동명면 금암동석3길 5,35.98706031,128.5544814,칠곡군,121.0,122.0,116.0,94.0,88.0,79.0,74.0,61.0,63.0,58.0,61.0,49.0,48.0,49.0,44.0,10348,10253,10198,10015,9493,9102,9090,8913,9224,9737,9766,9427,9098,9015,8532,7666,7116,6508,5709,4791,3891,3188,0.8115827725152452,2.176736904183258,-19.934571296855893,-44.37761745364105,-76.49931791296888,-113.40510141943065,-149.58724211204023,-177.84951423082302
B000006949,2445245027,경북,경상북도교육청,대보초등학교,1939-04-26,경상북도 포항시 남구 호미곶면 구만리 123,경상북도 포항시 남구 호미곶면 보천길 16,36.07852985,129.557229,남구,68.0,61.0,52.0,49.0,42.0,41.0,32.0,35.0,38.0,38.0,35.0,31.0,25.0,22.0,18.0,20005,18396,17075,15732,14402,13702,13374,13128,13260,13515,13841,13844,13742,13838,13424,12631,11664,10649,9559,8251,7183,6439,0.8749616834073861,26.935553286420422,21.374028136938385,15.536439691515163,9.26750234618381,1.7447775317861982,-4.397630802905432,-8.676611889993985
B000007299,2458695769,경북,경상북도교육청,영양중앙초등학교,1965-04-03,경상북도 영양군 영양읍 동부리 128,경상북도 영양군 영양읍 영양창수로 53,36.66393138,129.1200897,영양군,159.0,130.0,111.0,97.0,89.0,93.0,90.0,85.0,88.0,90.0,102.0,89.0,87.0,89.0,85.0,985,924,851,809,731,692,682,640,625,582,573,563,558,565,555,554,521,486,433,383,340,290,0.8418898144158778,82.56277468871949,78.56108257559166,74.3168636677288,67.88990360725077,61.82673373887527,56.61240765207234,50.54923778369684
B000007275,2524378240,경북,경상북도교육청,옥전초등학교,1929-09-11,경상북도 의성군 옥산면 정자리 97,경상북도 의성군 옥산면 신감옥산로 1206,36.394015,128.806148,의성군,59.0,57.0,47.0,44.0,40.0,40.0,37.0,34.0,29.0,33.0,25.0,16.0,13.0,15.0,13.0,2818,2615,2371,2162,1980,1979,1963,1957,1985,1953,1916,1801,1716,1660,1610,1533,1486,1485,1456,1385,1305,1261,0.9272579385550206,12.823195409173827,10.880377729754201,10.839041183383571,9.640281338635283,6.7053865463205256,3.3984628366700917,1.5796547963623553
B000006952,2534684896,경북,경상북도교육청,동해초등학교,1928-12-01,경상북도 포항시 남구 동해면 도구리 670,경상북도 포항시 남구 동해면 일월로 78,35.987924,129.4410742,남구,874.0,786.0,693.0,627.0,548.0,503.0,423.0,384.0,371.0,358.0,366.0,376.0,379.0,401.0,391.0,20005,18396,17075,15732,14402,13702,13374,13128,13260,13515,13841,13844,13742,13838,13424,12631,11664,10649,9559,8251,7183,6439,0.9627701459063597,334.0329444799005,258.96890964134263,180.17884204968152,95.56684828129676,-5.967544240765051,-88.87177299731093,-146.62528067041023
B000006939,2543353796,경북,경상북도교육청,오천초등학교,1930-10-13,경상북도 포항시 남구 오천읍 용덕리 221-2,경상북도 포항시 남구 오천읍 정몽주로 572,35.96966679,129.4169587,남구,1119.0,1020.0,925.0,795.0,694.0,618.0,569.0,538.0,524.0,493.0,474.0,431.0,418.0,374.0,332.0,20005,18396,17075,15732,14402,13702,13374,13128,13260,13515,13841,13844,13742,13838,13424,12631,11664,10649,9559,8251,7183,6439,0.9224909252307927,397.4507734964965,295.2509014179965,187.97802638213568,72.7785842253985,-65.46074636268611,-178.3350621639663,-256.9666080030603
B000007290,2754373908,경북,경상북도교육청,청송초등학교,1912-04-01,경상북도 청송군 청송읍 월막리 432-1,경상북도 청송군 청송읍 중앙로 229-10,36.43564089,129.0552141,청송군,368.0,317.0,256.0,236.0,234.0,233.0,229.0,224.0,232.0,215.0,210.0,211.0,222.0,218.0,199.0,1814,1683,1521,1350,1224,1159,1099,1030,964,937,941,876,846,844,841,821,746,725,661,612,568,517,0.9036045766198201,199.3457831377916,189.78284296953558,187.1052197224239,178.94484411217877,172.69705653558484,167.08679830354131,160.58399898912722
B000007239,2830142557,경북,경상북도교육청,정평초등학교,2001-03-01,경상북도 경산시 중방동 818-83,경상북도 경산시 대학로16길 15,35.83320452,128.7310588,경산시,1366.0,1258.0,1263.0,1191.0,1096.0,1043.0,1007.0,989.0,970.0,986.0,981.0,956.0,1015.0,1006.0,1015.0,20333,19211,17948,16572,15359,15063,14898,14895,14921,15246,15492,15109,15076,15064,15150,14678,13877,13065,11915,10847,9638,8726,0.9456472522518689,981.3468725206401,924.8754426270261,867.6284999633376,786.5521649100842,711.2569250519323,626.0210215046425,561.7239627493667
B000007197,2974820375,경북,경상북도교육청,낙동동부초등학교,1942-04-17,경상북도 상주시 낙동면 낙동리 278,경상북도 상주시 낙동면 낙동3길 14-11,36.36446607,128.300689,상주시,30.0,27.0,28.0,27.0,18.0,20.0,18.0,17.0,17.0,17.0,17.0,19.0,17.0,14.0,11.0,6346,5862,5441,5020,4533,4302,4182,4105,4103,4050,4077,3956,3818,3679,3497,3306,3105,2965,2772,2522,2335,2180,0.9455210147235047,12.476574675484812,11.206214664356956,10.321386795909692,9.101588377264534,7.5215386121801355,6.339661387897005,5.360030533544677
B000007251,2982400834,경북,경상북도교육청,현흥초등학교,1913-10-12,경상북도 경산시 압량읍 현흥리 653-3,경상북도 경산시 압량면 대학로 624,35.86167457,128.772988,경산시,547.0,484.0,414.0,365.0,310.0,270.0,250.0,238.0,223.0,193.0,182.0,155.0,132.0,117.0,113.0,20333,19211,17948,16572,15359,15063,14898,14895,14921,15246,15492,15109,15076,15064,15150,14678,13877,13065,11915,10847,9638,8726,0.8956608917923546,173.2314394680683,117.84306961676873,61.69406047912162,-17.827319457201156,-91.67847925893398,-175.27965173112023,-238.3435634719258
B000006932,3030876398,경북,경상북도교육청,구룡포초등학교,1923-12-04,경상북도 포항시 남구 구룡포읍 구룡포리 765-1,경상북도 포항시 남구 구룡포읍 구룡포길 61,35.99090277,129.5517505,남구,359.0,311.0,269.0,220.0,188.0,166.0,161.0,144.0,141.0,137.0,138.0,140.0,97.0,95.0,73.0,20005,18396,17075,15732,14402,13702,13374,13128,13260,13515,13841,13844,13742,13838,13424,12631,11664,10649,9559,8251,7183,6439,0.9383087309687017,99.00157237753115,63.92486811625719,27.10702445008019,-12.431349536257585,-59.877398319863005,-98.61775007895363,-125.60541085494933
B000007377,3061075925,경북,경상북도교육청,약목초등학교,1922-11-01,경상북도 칠곡군 약목면 복성리 1077,경상북도 칠곡군 약목면 복성3길 30,36.03287409,128.3605338,칠곡군,621.0,532.0,483.0,416.0,348.0,314.0,296.0,267.0,243.0,220.0,223.0,186.0,167.0,144.0,133.0,10348,10253,10198,10015,9493,9102,9090,8913,9224,9737,9766,9427,9098,9015,8532,7666,7116,6508,5709,4791,3891,3188,0.8138269206428067,-89.82050529514709,-209.84435337879427,-342.525261805808,-516.8871792945972,-717.2178930051211,-913.6205535056349,-1067.0328538743695
B000007291,3064871251,경북,경상북도교육청,진보초등학교,1909-09-06,경상북도 청송군 진보면 진안리 54-74,경상북도 청송군 진보면 진보로 149,36.52942494,129.0484952,청송군,393.0,361.0,323.0,290.0,264.0,243.0,231.0,198.0,171.0,160.0,178.0,169.0,166.0,179.0,175.0,1814,1683,1521,1350,1224,1159,1099,1030,964,937,941,876,846,844,841,821,746,725,661,612,568,517,0.9886777121841339,156.41180837619353,138.42017655716938,133.38251964784263,118.02966049560868,106.27512770717956,95.72003704001872,83.4857274030823
B000007244,3082236945,경북,경상북도교육청,부림초등학교,1943-03-20,경상북도 경산시 진량읍 부기리 155,경상북도 경산시 진량읍 문천길 24,35.89819117,128.8254479,경산시,708.0,602.0,530.0,468.0,380.0,367.0,332.0,317.0,294.0,284.0,271.0,247.0,223.0,209.0,187.0,20333,19211,17948,16572,15359,15063,14898,14895,14921,15246,15492,15109,15076,15064,15150,14678,13877,13065,11915,10847,9638,8726,0.9246150971052153,252.02089243773867,186.93496109641046,120.9552154669991,27.51099444012334,-59.27024734831434,-157.5085631930907,-231.6138932596217
B000007354,3224152624,경북,경상북도교육청,용암초등학교,1924-04-22,경상북도 성주군 용암면 상언리 121,경상북도 성주군 용암면 상언1길 27-5,35.84521873,128.3388508,성주군,86.0,71.0,66.0,53.0,44.0,36.0,35.0,38.0,35.0,32.0,31.0,25.0,20.0,13.0,13.0,2794,2531,2314,2080,1886,1764,1713,1668,1633,1668,1707,1710,1718,1767,1812,1785,1714,1642,1546,1411,1264,1138,0.8883973210917157,32.853223916657164,29.09979852532043,25.293507987626832,20.218453937368714,13.081659179193217,5.310482664735467,-1.3505257762283236
B000007042,3224726617,경북,경상북도교육청,구성초등학교,1940-04-25,경상북도 김천시 구성면 상원리 100,경상북도 김천시 구성면 상원길 46,36.0314376,128.0392842,김천시,48.0,45.0,38.0,30.0,22.0,16.0,21.0,17.0,18.0,17.0,22.0,18.0,15.0,15.0,17.0,9402,8825,8362,7719,7073,6894,6976,6949,6942,6988,7101,6789,6479,6339,6343,6333,6196,6076,5938,5735,5366,4975,0.9791780643904802,12.650203206994874,11.015716219145887,9.58404878453365,7.937631234729579,5.51572715784387,1.113349796411228,-3.5514999280336568
B000007094,3257751047,경북,경상북도교육청,구미오산초등학교,2006-05-03,경상북도 구미시 오태동 618-1,경상북도 구미시 금오대로24길 15,36.0720382,128.3530127,구미시,657.0,611.0,544.0,497.0,458.0,407.0,367.0,338.0,324.0,295.0,252.0,231.0,207.0,186.0,173.0,36989,35468,33905,32146,30321,29861,29714,28940,28819,29154,29685,29256,29336,29708,29218,27866,25840,23941,21719,19368,17283,15417,0.8750600846719255,213.68895820719877,107.1492196021411,7.287934502928465,-109.55870872532341,-233.18897795557564,-342.83130519720726,-440.9572441098617
B000007217,3294283807,경북,경상북도교육청,농암초등학교,1921-04-05,경상북도 문경시 농암면 농암리 207,경상북도 문경시 농암면 농암길 44-14,36.60220156,128.0035004,문경시,70.0,60.0,52.0,47.0,42.0,37.0,32.0,35.0,30.0,34.0,39.0,37.0,29.0,30.0,29.0,4398,4120,3798,3444,3079,2876,2762,2760,2846,3007,3217,3275,3342,3365,3263,3040,2737,2503,2299,2073,1897,1721,0.8479568535545882,34.55623575290005,28.065621253135546,23.053067481040188,18.683148807931417,13.841964395565817,10.071838481511186,6.301712567456562
B000006976,3346932351,경북,경상북도교육청,흥무초등학교,1981-05-06,경상북도 경주시 성건동 486,경상북도 경주시 금성로347번길 30,35.84977628,129.2041594,경주시,811.0,741.0,662.0,597.0,507.0,491.0,498.0,458.0,491.0,511.0,509.0,473.0,405.0,398.0,382.0,22174,20524,18938,17245,15533,14700,14176,13523,13137,12892,12662,12035,11593,11308,10864,10267,9498,8836,8200,7519,6873,6490,0.9690180690930663,374.33610284326573,347.8382491797205,325.027353048034,303.1123531390421,279.64676361384795,257.3871882345889,244.18994772335637
B000007425,3362113118,경북,경상북도교육청,후포동부초등학교,1960-04-01,경상북도 울진군 후포면 후포리 427-1,경상북도 울진군 후포면 후포6길 75,36.68634553,129.4631155,울진군,66.0,58.0,56.0,54.0,43.0,39.0,35.0,31.0,32.0,29.0,26.0,24.0,28.0,19.0,10.0,4308,4019,3676,3391,3051,2805,2533,2374,2250,2197,2211,2158,2182,2167,2128,2035,1912,1800,1627,1449,1330,1242,0.9508180158931279,21.97819846800344,19.497628781364206,17.238898660196774,13.749967312322077,10.160199798323838,7.760299044583437,5.985582520809025
B000007018,3396676063,경북,경상북도교육청,김천서부초등학교,1937-06-10,경상북도 김천시 부곡동 8,경상북도 김천시 원곡길 8,36.12287432,128.1071018,김천시,352.0,297.0,249.0,216.0,173.0,158.0,145.0,133.0,119.0,107.0,103.0,102.0,87.0,80.0,70.0,9402,8825,8362,7719,7073,6894,6976,6949,6942,6988,7101,6789,6479,6339,6343,6333,6196,6076,5938,5735,5366,4975,0.9726868976450551,74.2511236171556,61.91636110716365,51.11218956556502,38.68739229272637,20.410335434855142,-12.812492055560938,-48.01608432860354
B000007171,3515180885,경북,경상북도교육청,영천중앙초등학교화남분교장,1951-11-06,경상북도 영천시 화남면 사천리 1238,경상북도 영천시 화남면 천문로 1224,36.03909411,128.9170314,영천시,46.0,46.0,41.0,42.0,36.0,30.0,23.0,14.0,9.0,8.0,10.0,14.0,15.0,15.0,14.0,7489,7058,6444,5805,5222,4848,4744,4541,4564,4655,4726,4661,4596,4584,4388,4170,3867,3810,3661,3477,3378,3259,0.8827695890683613,10.830321629405304,6.978328716926512,6.253696386856248,4.359482050356775,2.0203180374983702,0.7617460957973776,-0.7510828038230031
B000007141,3520205736,경북,경상북도교육청,순흥초등학교,1911-09-08,경상북도 영주시 순흥면 읍내리 378-2,경상북도 영주시 순흥면 순흥로 15,36.91222279,128.5772975,영주시,66.0,58.0,66.0,57.0,50.0,36.0,39.0,40.0,37.0,35.0,32.0,28.0,25.0,20.0,16.0,7713,7276,6742,6230,5719,5359,5140,4904,4838,4823,4832,4703,4573,4465,4285,4021,3677,3369,3063,2784,2510,2277,0.9332883917260761,20.68567109505193,15.923048971242466,11.658840790622364,7.422322273512776,3.5596142137952143,-0.23386968714603995,-3.459715486121638
B000007420,3520494878,경북,경상북도교육청,울진남부초등학교,1968-10-22,경상북도 울진군 울진읍 읍내리 290,경상북도 울진군 울진읍 울진중앙로 52-5,36.98734035,129.3994708,울진군,248.0,255.0,241.0,236.0,222.0,220.0,216.0,211.0,212.0,211.0,239.0,220.0,219.0,210.0,191.0,4308,4019,3676,3391,3051,2805,2533,2374,2250,2197,2211,2158,2182,2167,2128,2035,1912,1800,1627,1449,1330,1242,0.8114940363273886,209.9071779672112,207.62852747288667,205.55365873008714,202.3487275470128,199.05116829506352,196.84662025583899,195.21636624363933
B000007388,3525303006,경북,경상북도교육청,예천초등학교,1907-07-04,경상북도 예천군 예천읍 서본리 49-6,경상북도 예천군 예천읍 효자로 43,36.65581127,128.4502002,예천군,754.0,709.0,670.0,639.0,622.0,616.0,617.0,611.0,619.0,608.0,550.0,500.0,453.0,428.0,421.0,2521,2381,2271,2050,1848,1740,1663,1581,1553,1575,1557,1509,1486,1507,1488,1434,1489,1588,1682,1723,1747,1798,0.8098700889328996,508.8414743483313,521.3205516783364,543.7828908723457,565.1107684908998,574.4133534096309,579.8587689718149,591.430277041456
B000007243,3530522048,경북,경상북도교육청,진성초등학교,1964-07-29,경상북도 경산시 진량읍 황제리 194,경상북도 경산시 진량읍 진성로 115-5,35.85382263,128.8155105,경산시,447.0,418.0,363.0,310.0,260.0,220.0,211.0,196.0,176.0,170.0,158.0,123.0,113.0,99.0,94.0,20333,19211,17948,16572,15359,15063,14898,14895,14921,15246,15492,15109,15076,15064,15150,14678,13877,13065,11915,10847,9638,8726,0.8982730111244612,144.74316453464132,97.60333817889762,49.81614841502255,-17.86275334416007,-80.71585515181835,-151.86697882734177,-205.53929048331963
B000007176,3545126676,경북,경상북도교육청,상주남부초등학교,1943-06-22,경상북도 상주시 지천동 500-1,경상북도 상주시 지천1길 5,36.363491,128.1506701,상주시,110.0,113.0,107.0,110.0,107.0,105.0,99.0,101.0,101.0,89.0,85.0,88.0,85.0,83.0,82.0,6346,5862,5441,5020,4533,4302,4182,4105,4103,4050,4077,3956,3818,3679,3497,3306,3105,2965,2772,2522,2335,2180,0.8130788008156599,85.02879840613514,82.83656707275371,81.30963977587112,79.204661430883,76.47800554359266,74.43846693989948,72.74794028977948
B000007190,3701400756,경북,경상북도교육청,모서초등학교,1932-11-15,경상북도 상주시 모서면 삼포리 202-1,경상북도 상주시 모서면 백화로 1387,36.34306815,127.9610605,상주시,94.0,83.0,81.0,66.0,61.0,60.0,61.0,56.0,59.0,52.0,56.0,52.0,46.0,46.0,29.0,6346,5862,5441,5020,4533,4302,4182,4105,4103,4050,4077,3956,3818,3679,3497,3306,3105,2965,2772,2522,2335,2180,0.9568282116379134,38.51987222363641,34.77068717986814,32.159314512566866,28.55935076407296,23.896185286749244,20.408137509711104,17.516974913770404
B000007160,3723857820,경북,경상북도교육청,자천초등학교,1920-10-20,경상북도 영천시 화북면 자천리 895,경상북도 영천시 화북면 화북길 75,36.10985883,128.9206879,영천시,55.0,59.0,56.0,48.0,45.0,45.0,42.0,39.0,38.0,32.0,28.0,30.0,28.0,20.0,20.0,7489,7058,6444,5805,5222,4848,4744,4541,4564,4655,4726,4661,4596,4584,4388,4170,3867,3810,3661,3477,3378,3259,0.8281066257845038,28.072028221376826,24.92352541732977,24.331232810627853,22.782959154512298,20.870997055685045,19.842278317729075,18.60573761250928
B000006985,3733110368,경북,경상북도교육청,안강초등학교,1946-04-15,경상북도 경주시 안강읍 안강리 398-1,경상북도 경주시 안강읍 비화원로 34,35.99112905,129.2291919,경주시,168.0,130.0,108.0,94.0,83.0,70.0,71.0,75.0,71.0,73.0,66.0,59.0,54.0,45.0,41.0,22174,20524,18938,17245,15533,14700,14176,13523,13137,12892,12662,12035,11593,11308,10864,10267,9498,8836,8200,7519,6873,6490,0.9689517529508287,38.77970025473775,31.623157697469438,25.462388942057714,19.543583914199914,13.20599551172954,7.194127511735623,3.6298156789218865
B000006901,3807591557,경북,경상북도교육청,상대초등학교,1989-04-12,경상북도 포항시 남구 대도동 175-1,경상북도 포항시 남구 대해로 82,36.02247775,129.3615845,남구,502.0,441.0,393.0,340.0,283.0,274.0,262.0,260.0,240.0,247.0,240.0,227.0,225.0,229.0,221.0,20005,18396,17075,15732,14402,13702,13374,13128,13260,13515,13841,13844,13742,13838,13424,12631,11664,10649,9559,8251,7183,6439,0.9745898475052128,206.69776312295596,167.68299098887485,126.73160141690755,82.75424709824318,29.981421915846,-13.108316077120548,-43.125886364355665
B000007174,3811096668,경북,경상북도교육청,상산초등학교,1927-02-04,경상북도 상주시 냉림동 206,경상북도 상주시 왕산로 374,36.42298409,128.1609933,상주시,920.0,828.0,751.0,685.0,638.0,596.0,597.0,578.0,579.0,576.0,549.0,562.0,563.0,632.0,664.0,6346,5862,5441,5020,4533,4302,4182,4105,4103,4050,4077,3956,3818,3679,3497,3306,3105,2965,2772,2522,2335,2180,0.8908212069751436,513.6796845262004,490.4029023414294,474.19021823263364,451.8398751397938,422.88865351694426,401.2331397430528,383.28338233688606
B000007029,3829263806,경북,경상북도교육청,대룡초등학교,1948-09-02,경상북도 김천시 대항면 대룡리 769-1,경상북도 김천시 대항면 대룡로 82,36.124612,128.0491589,김천시,61.0,67.0,60.0,50.0,41.0,44.0,44.0,35.0,30.0,32.0,35.0,31.0,25.0,30.0,34.0,9402,8825,8362,7719,7073,6894,6976,6949,6942,6988,7101,6789,6479,6339,6343,6333,6196,6076,5938,5735,5366,4975,0.9088906266239022,29.031771728821127,27.259411014224156,25.70697827151149,23.921680617391914,21.29548189430298,16.521751210461517,11.463407857122718
B000007046,3947273492,경북,경상북도교육청,지례초등학교부항분교장,1935-06-12,경상북도 김천시 부항면 월곡리 147,경상북도 김천시 부항면 양지말길 6,35.98698022,127.941647,김천시,25.0,18.0,17.0,15.0,13.0,14.0,14.0,12.0,13.0,16.0,15.0,16.0,13.0,13.0,12.0,9402,8825,8362,7719,7073,6894,6976,6949,6942,6988,7101,6789,6479,6339,6343,6333,6196,6076,5938,5735,5366,4975,0.8704818696488634,12.08743902312186,11.655864738088408,11.277843466526257,10.843119004229784,10.203633019837149,9.04121760978354,7.809498299943538
